ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,demand_neg_rrp,demand_neg_rrp_lower,demand_neg_rrp_upper,demand_pos_rrp,demand_pos_rrp_lower,demand_pos_rrp_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,frac_at_neg_rrp,frac_at_neg_rrp_lower,frac_at_neg_rrp_upper,holiday_y,holiday_y_lower,holiday_y_upper,max_temperature,max_temperature_lower,max_temperature_upper,min_temperature,min_temperature_lower,min_temperature_upper,rainfall,rainfall_lower,rainfall_upper,rrp,rrp_lower,rrp_upper,rrp_negative,rrp_negative_lower,rrp_negative_upper,rrp_positive,rrp_positive_lower,rrp_positive_upper,school_day_y,school_day_y_lower,school_day_y_upper,solar_exposure,solar_exposure_lower,solar_exposure_upper,unnamed: 0,unnamed: 0_lower,unnamed: 0_upper,unnamed: 0.1,unnamed: 0.1_lower,unnamed: 0.1_upper,unnamed: 0.2,unnamed: 0.2_lower,unnamed: 0.2_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-12-23,115958.93141748226,105517.44478942503,105588.28361073186,115958.93141748226,115958.93141748226,-10406.669668144405,-10406.669668144405,-10406.669668144405,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.04688312251874995,0.04688312251874995,0.04688312251874995,0.06971505049078784,0.06971505049078784,0.06971505049078784,0.0,0.0,0.0,105552.26174933786
2016-12-24,115971.25737156614,105526.5493002602,105601.57892319794,115971.25737156614,115971.25737156614,-10406.775963169943,-10406.775963169943,-10406.775963169943,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.08170603097606685,-0.08170603097606685,-0.08170603097606685,0.09200917844685796,0.09200917844685796,0.09200917844685796,0.0,0.0,0.0,105564.4814083962
2016-12-25,115983.58332565002,105540.09177933924,105612.59691902465,115983.58332565002,115983.58332565002,-10406.850706226951,-10406.850706226951,-10406.850706226951,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.1783286762470254,-0.1783286762470254,-0.1783286762470254,0.11388876670920753,0.11388876670920753,0.11388876670920753,0.0,0.0,0.0,105576.73261942307
2016-12-26,115995.90927973388,105548.17232143867,105627.18938548033,115995.90927973388,115995.90927973388,-10406.613587701786,-10406.613587701786,-10406.613587701786,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.03766369065077025,0.03766369065077025,0.03766369065077025,0.13501492497658135,0.13501492497658135,0.13501492497658135,0.0,0.0,0.0,105589.2956920321
2016-12-27,116008.23523381776,105563.01368675512,105639.41301142247,116008.23523381776,116008.23523381776,-10406.580602959179,-10406.580602959179,-10406.580602959179,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.05058640446034156,0.05058640446034156,0.05058640446034156,0.155076953773686,0.155076953773686,0.155076953773686,0.0,0.0,0.0,105601.65463085858
2016-12-28,116020.56118790164,105576.37091480658,105652.4354764169,116020.56118790164,116020.56118790164,-10406.551967848814,-10406.551967848814,-10406.551967848814,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.06050004106133552,0.06050004106133552,0.06050004106133552,0.1737984275364285,0.1737984275364285,0.1737984275364285,0.0,0.0,0.0,105614.00922005282
2016-12-29,116032.8871419855,105587.04064693591,105663.64052706576,116032.8871419855,116032.8871419855,-10406.530922648311,-10406.530922648311,-10406.530922648311,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.06440144853158836,0.06440144853158836,0.06440144853158836,0.19094222056959947,0.19094222056959947,0.19094222056959947,0.0,0.0,0.0,105626.35621933719
2016-12-30,116045.21309606938,105601.97643122046,105677.33687224006,116045.21309606938,116045.21309606938,-10406.533068805022,-10406.533068805022,-10406.533068805022,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.0468831225186031,0.0468831225186031,0.0468831225186031,0.20631438987105893,0.20631438987105893,0.20631438987105893,0.0,0.0,0.0,105638.68002726436
2016-12-31,116057.53905015324,105610.22844707253,105687.35808765837,116057.53905015324,116057.53905015324,-10406.64820548766,-10406.64820548766,-10406.64820548766,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.08170603097564531,-0.08170603097564531,-0.08170603097564531,0.21976686072905116,0.21976686072905116,0.21976686072905116,0.0,0.0,0.0,105650.89084466558
2017-01-01,116069.86500423712,105625.55787481979,105702.4663732847,116069.86500423712,116069.86500423712,-10406.733396100339,-10406.733396100339,-10406.733396100339,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.17832867624689053,-0.17832867624689053,-0.17832867624689053,0.2311988933214321,0.2311988933214321,0.2311988933214321,0.0,0.0,0.0,105663.13160813678
2017-01-02,116082.19095832099,105638.47253335203,105713.6509874022,116082.19095832099,116082.19095832099,-10406.508045286335,-10406.508045286335,-10406.508045286335,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.037663690650884936,0.037663690650884936,0.037663690650884936,0.24055734042582122,0.24055734042582122,0.24055734042582122,0.0,0.0,0.0,105675.68291303466
2017-01-03,116094.51691240486,105649.07876706371,105723.20289967852,116094.51691240486,116094.51691240486,-10406.48784417601,-10406.48784417601,-10406.48784417601,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.05058640446024332,0.05058640446024332,0.05058640446024332,0.2478357369423186,0.2478357369423186,0.2478357369423186,0.0,0.0,0.0,105688.02906822885
2017-01-04,116106.84286648872,105659.25114542035,105737.98166140963,116106.84286648872,116106.84286648872,-10406.472693985872,-10406.472693985872,-10406.472693985872,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.060500041061471534,0.060500041061471534,0.060500041061471534,0.2530722904784767,0.2530722904784767,0.2530722904784767,0.0,0.0,0.0,105700.37017250285
2017-01-05,116119.1688205726,105675.99581279524,105749.31262284574,116119.1688205726,116119.1688205726,-10406.465518000847,-10406.465518000847,-10406.465518000847,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.06440144853157809,0.06440144853157809,0.06440144853157809,0.25634686803532397,0.25634686803532397,0.25634686803532397,0.0,0.0,0.0,105712.70330257175
2017-01-06,116131.49477465647,105689.45290917366,105764.44789000692,116131.49477465647,116131.49477465647,-10406.481606098623,-10406.481606098623,-10406.481606098623,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.04688312251870349,0.04688312251870349,0.04688312251870349,0.2577770962705677,0.2577770962705677,0.2577770962705677,0.0,0.0,0.0,105725.01316855785
2017-01-07,116143.82072874033,105700.54786420145,105776.57016539903,116143.82072874033,116143.82072874033,-10406.610458636998,-10406.610458636998,-10406.610458636998,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.08170603097589868,-0.08170603097589868,-0.08170603097589868,0.2575137113896581,0.2575137113896581,0.2575137113896581,0.0,0.0,0.0,105737.21027010333
2017-01-08,116156.14668282421,105712.3507441811,105788.45866965884,116156.14668282421,116156.14668282421,-10406.708859684602,-10406.708859684602,-10406.708859684602,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.17832867624684942,-0.17832867624684942,-0.17832867624684942,0.25573530905614716,0.25573530905614716,0.25573530905614716,0.0,0.0,0.0,105749.43782313961
2017-01-09,116168.47263690809,105725.88136409895,105801.15428680369,116168.47263690809,116168.47263690809,-10406.495959972204,-10406.495959972204,-10406.495959972204,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.03766369065101049,0.03766369065101049,0.03766369065101049,0.25264265455680257,0.25264265455680257,0.25264265455680257,0.0,0.0,0.0,105761.97667693588
2017-01-10,116180.79859099195,105737.7080480608,105812.49042793059,116180.79859099195,116180.79859099195,-10406.487227194273,-10406.487227194273,-10406.487227194273,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.05058640446040122,0.05058640446040122,0.05058640446040122,0.24845271867914379,0.24845271867914379,0.24845271867914379,0.0,0.0,0.0,105774.31136379768
2017-01-11,116193.12454507581,105747.84156851794,105825.23917210459,116193.12454507581,116193.12454507581,-10406.482373670984,-10406.482373670984,-10406.482373670984,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.06050004106125754,0.06050004106125754,0.06050004106125754,0.2433926053679772,0.2433926053679772,0.2433926053679772,0.0,0.0,0.0,105786.64217140483
2017-01-12,116205.45554515459,105762.23859136463,105837.61863326166,116205.45554515459,116205.45554515459,-10406.484171335538,-10406.484171335538,-10406.484171335538,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.06440144853156783,0.06440144853156783,0.06440144853156783,0.2376935333429137,0.2376935333429137,0.2376935333429137,0.0,0.0,0.0,105798.97137381905
2017-01-13,116217.78654523335,105774.28368782351,105853.33873568042,116217.78654523335,116217.78654523335,-10406.507798169154,-10406.507798169154,-10406.507798169154,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,0.04688312251857369,0.04688312251857369,0.04688312251857369,0.23158502574042686,0.23158502574042686,0.23158502574042686,0.0,0.0,0.0,105811.27874706419
2017-01-14,116230.1175453121,105784.14438527239,105859.70815159602,116230.1175453121,116230.1175453121,-10406.642682898548,-10406.642682898548,-10406.642682898548,-783.2231861911235,-783.2231861911235,-783.2231861911235,3355.203012387252,3355.203012387252,3355.203012387252,-10406.786266317411,-10406.786266317411,-10406.786266317411,0.048830603840361544,0.048830603840361544,0.048830603840361544,0.0,0.0,0.0,-0.08660430047858599,-0.08660430047858599,-0.08660430047858599,0.07104159833777283,0.07104159833777283,0.07104159833777283,-0.0012618927837668157,-0.0012618927837668157,-0.0012618927837668157,-0.01861820487390219,-0.01861820487390219,-0.01861820487390219,-0.00887450005439054,-0.00887450005439054,-0.00887450005439054,0.04674737123728267,0.04674737123728267,0.04674737123728267,0.0,0.0,0.0,0.0644581746105187,0.0644581746105187,0.0644581746105187,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-4326.293937121125,-0.08170603097615206,-0.08170603097615206,-0.08170603097615206,0.22528944984209717,0.22528944984209717,0.22528944984209717,0.0,0.0,0.0,105823.47486241355
